HOUSEID,PT,FSA,EVALTYPE,ENTRYDATE,AuditYear,TYPEOFHOUSE,FLOORAREA,STOREYS,YEARBUILT,FNDTYPE,NUMDWELLINGUNITS,AIR50P,EGHDESHTLOSS,PeakLoad_kW,EGHFURNACEAEC,HeatEnergy_kWh,EGHFCONTOTAL,TotalEnergy_kWh,HeatElectricity_kWh,HeatNaturalGas_kWh,HeatOil_kWh,HeatPropane_kWh,HeatWood_kWh,AHRI,HPSOURCE,HPEquipType,HPCAP,CCASHP,CCASHPCAP,COP,CCASHPCOP,CCASHPHSPF2,CCASHPSEER2,CCASHPCAPACITYMAINTENANCE,ASHPHSPF2,ASHPSEER2,HPESTAR,AIRCONDTYPE,AIRCOP,FURNACETYPE,FURNACEFUEL,SUPPHTGTYPE1,SUPPHTGFUEL1,Cert_Resolved,Cert_Brand,Cert_Model,Cert_IndoorModel,Cert_Cap47_btuh,Cert_Cap17_btuh,Cert_Cap5_btuh,Cert_COP5,Cert_HSPF2,Cert_SEER2,Cert_ColdClimate,Cert_Cap47_kW,Cert_Cap5_kW,SizingRatio_47F,SizingRatio_5F
334801,SK,S7L,E,2025-03-01,2025,Single Detached,348.2,Split level,1992,B1;B2;P1,1,2.0075,12149.9,12.15,23899.6,6638.8,102764.8,28546.0,6638.9,6732.8,0.0,0.0,0.0,211528345,Air,,7000.0,T,10.2,3.47,2.03,,,52.0,,,ESTAR,Central split system,3.48,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,ARMSTRONG AIR,4SHP22LX136P-**A,EAH1P36C+TDR+TXV,34800,23000,18200,2.02,8.5,19.5,No,10.199,5.334,0.839,0.439
5435164,SK,S7R,E,2025-05-01,2025,"Row house, middle unit",218.6,Two storeys,2013,B1,1,3.3802,10972.7,10.973,23730.3,6591.8,85968.9,23880.4,6591.7,4196.4,0.0,0.0,0.0,212361759,Air,Coils Only,13141.9,T,7.33,3.35,1.95,7.7,16.5,80.0,0.0,0.0,,Coils Only,3.2,Condensing furnace,Natural Gas,,,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,0.668,0.534
1921822,SK,S7J,E,2025-05-01,2025,Single Detached,180.8,One storey,1959,B1;B2;B3,1,2.672,8208.6,8.209,19547.6,5429.9,79219.3,22005.5,5430.0,2133.6,0.0,0.0,0.0,212361759,Air,,13141.9,T,7.33,3.35,1.95,,,80.0,,,,Central split system,3.2,Condensing furnace,Natural Gas,,,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,0.893,0.714
5423478,SK,S4V,E,2025-03-01,2025,Single Detached,255.7,Two storeys,2023,B1,1,1.0863,7624.6,7.625,12405.6,3446.0,67427.2,18729.9,3446.1,4081.7,0.0,0.0,0.0,211641828,Air,,7000.0,F,0.0,2.998,0.0,,,0.0,,,,Central split system,3.406,Condensing furnace,Natural Gas,Fireplace with spark ignit. (sealed),Natural Gas,Yes,GOODMAN,GSZC703610A*,CHPTA3630*4A*,33800,21000,17000,1.90,8.1,17.2,No,9.906,4.982,1.299,0.653
5483034,SK,S7H,E,2025-04-01,2025,"Row house, middle unit",126.9,Two storeys,1979,B1;B2,1,4.6555,9356.3,9.356,18336.4,5093.5,61754.2,17154.1,5093.4,2402.8,0.0,0.0,0.0,212361759,Air,Central split system,13141.9,T,7.33,3.35,1.95,7.7,16.5,80.0,0.0,0.0,ESTAR,Central split system,3.2,Condensing furnace,Natural Gas,,,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,0.783,0.626
5493183,SK,S7K,D,2025-01-01,2025,Single Detached,178.6,One and a half,1976,B1;B2,1,7.8043,19825.3,19.825,73601.9,20445.1,127678.8,35466.6,20445.2,1794.5,0.0,0.0,0.0,207641335,Air,Ductless Mini- or Multi-split system,16834.2,T,10.84,3.12,1.83,7.1,23.9,69.0,0.0,0.0,ESTAR,Ductless Mini- or Multi-split system,2.79,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (unsealed),Natural Gas,Yes,SENVILLE,SENA/36HF/MOQ,,37000,26800,25200,1.80,9.5,23.9,No,10.844,7.385,0.547,0.373
1261016,SK,S7M,D,2023-06-01,2023,Single Detached,265.5,One storey,1980,B1;C1;F1,1,3.0838,12949.7,12.95,27336.8,7593.6,105744.2,29373.6,7593.7,6456.2,0.0,0.0,0.0,205132630,Air,Ductless Mini- or Multi-split system,13000.0,T,3.52,2.998,2.02,0.0,0.0,109.0,0.0,0.0,ESTAR,Ductless Mini- or Multi-split system,4.073,Boiler  with spark ignition,Natural Gas,Fireplace with spark ignit. (unsealed),Natural Gas,Yes,SAMSUNG,AR09TSFABWKX,AR09TSFABWKN,9000,6700,13100,,12.5,24.5,No,2.638,3.839,0.204,0.296
1261016,SK,S7M,E,2025-02-01,2025,Single Detached,265.5,One storey,1980,B1;C1;F1,1,2.5766,11997.6,11.998,28366.6,7879.7,98638.3,27399.7,7879.8,3871.4,0.0,0.0,0.0,207349919,Air,Ductless Mini- or Multi-split system,24627.9,T,8.38,3.6,1.8,0.0,0.0,100.0,0.0,0.0,ESTAR,Ductless Mini- or Multi-split system,3.58,Boiler  with spark ignition,Natural Gas,Fireplace with spark ignit. (unsealed),Natural Gas,Yes,SAMSUNG,AJ030BXS4CH,,28400,17500,28600,1.80,9,20,No,8.323,8.382,0.694,0.699
5492659,SK,S7W,N,2025-02-01,2025,"Row house, end unit",204.6,Two storeys,2024,B1,1,1.1458,7443.8,7.444,13047.1,3624.2,70403.4,19556.7,3624.2,2364.2,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,0.898
5492659,SK,S7W,P,2024-02-01,2024,"Row house, end unit",204.6,Two storeys,2024,B1,1,1.5,7883.0,7.883,13558.2,3766.2,71891.1,19969.9,3766.1,2644.7,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,0.848
5492660,SK,S7W,N,2025-02-01,2025,"Row house, middle unit",206.7,Two storeys,2024,B1,1,1.0306,5183.7,5.184,7640.7,2122.4,61349.2,17041.6,2122.5,1288.1,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.289
5492660,SK,S7W,P,2024-02-01,2024,"Row house, middle unit",206.7,Two storeys,2024,B1,1,1.5,6107.6,6.108,9360.5,2600.2,63956.7,17765.9,2600.3,1613.9,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.094
5492662,SK,S7W,N,2025-02-01,2025,"Row house, middle unit",208.5,Two storeys,2024,B1,1,0.8742,5356.4,5.356,7992.8,2220.2,61852.9,17181.5,2220.3,1350.3,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.247
5492662,SK,S7W,P,2024-02-01,2024,"Row house, middle unit",208.5,Two storeys,2024,B1,1,1.5,5999.4,5.999,8985.4,2496.0,63449.9,17625.1,2495.9,1566.7,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.114
5492665,SK,S7W,N,2025-02-01,2025,"Row house, middle unit",207.3,Two storeys,2024,B1,1,0.9779,5360.5,5.36,7873.7,2187.2,61671.3,17131.1,2187.2,1351.1,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.247
5492665,SK,S7W,P,2024-02-01,2024,"Row house, middle unit",207.3,Two storeys,2024,B1,1,1.5,5847.3,5.847,8607.7,2391.0,62910.2,17475.2,2391.1,1509.2,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.143
5492668,SK,S7W,N,2025-02-01,2025,"Row house, end unit",206.0,Two storeys,2024,B1,1,1.0852,7065.0,7.065,11065.7,3073.8,68370.2,18991.9,3073.9,2165.6,0.0,0.0,0.0,211244180,Air,Central split system,7000.0,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,0.946
5492668,SK,S7W,P,2024-02-01,2024,"Row house, end unit",206.0,Two storeys,2024,B1,1,1.5,7809.9,7.81,12006.8,3335.2,70974.5,19715.3,3335.3,2675.0,0.0,0.0,0.0,211244180,Air,Central split system,7000.0,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,0.856
5497725,SK,S0K,D,2025-02-01,2025,Single Detached,194.5,One storey,1976,B1,1,4.4625,13527.4,13.527,15152.2,4209.0,110986.1,30829.7,4208.9,10705.4,0.0,0.0,0.0,211239921,Air,Central single package system,7209.5,T,7.21,2.998,1.8,0.0,0.0,83.0,0.0,0.0,ESTAR,Central single package system,2.578,Condensing furnace,Natural Gas,,,Yes,CARRIER,38MURAQ24AB3*,CAP**3717AL*,25600,18900,21400,1.80,8.5,16.5,No,7.503,6.272,0.555,0.464
5274381,SK,S7S,E,2025-03-01,2025,Single Detached,222.8,Split entry/Raised base.,1997,B1,1,1.9042,10931.1,10.931,20880.6,5800.2,71821.1,19950.5,5800.3,4895.6,0.0,0.0,0.0,214075462,Air,Central split system,11070.5,T,6.62,3.96,2.0,0.0,18.0,74.0,0.0,0.0,ESTAR,Central split system,3.08,Condensing furnace,Natural Gas,,,Yes,RUUD,RD17AZ24AJ3N,RCFZ2417MTANM,24000,19000,16900,2.00,9.5,18,Yes,7.034,4.953,0.643,0.453
5506102,SK,S7W,N,2025-03-01,2025,"Row house, end unit",206.0,Two storeys,2024,B1,1,1.2949,7766.2,7.766,13079.2,3633.1,72228.4,20063.6,3633.1,2916.4,0.0,0.0,0.0,211244180,Air,Central split system,7000.0,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,0.86
5506102,SK,S7W,P,2024-02-01,2024,"Row house, end unit",206.0,Two storeys,2024,B1,1,1.5,7810.7,7.811,13015.5,3615.4,72202.6,20056.4,3615.3,2923.4,0.0,0.0,0.0,211244180,Air,Central split system,7000.0,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,0.855
5506106,SK,S7W,N,2025-03-01,2025,"Row house, middle unit",207.3,Two storeys,2024,B1,1,1.1943,5592.7,5.593,9593.1,2664.8,63209.5,17558.3,2664.7,1513.3,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.195
5506106,SK,S7W,P,2024-02-01,2024,"Row house, middle unit",207.3,Two storeys,2024,B1,1,1.5,5965.4,5.965,10196.9,2832.5,64302.0,17861.8,2832.5,1658.6,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.12
5506110,SK,S7W,N,2025-03-01,2025,"Row house, middle unit",208.5,Two storeys,2024,B1,1,0.9585,5197.8,5.198,8849.2,2458.1,62108.9,17252.6,2458.1,1373.6,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.286
5506110,SK,S7W,P,2024-02-01,2024,"Row house, middle unit",208.5,Two storeys,2024,B1,1,1.5,6027.0,6.027,10306.4,2862.9,64560.2,17933.5,2862.8,1682.2,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.109
5506113,SK,S7W,N,2025-03-01,2025,"Row house, middle unit",206.7,Two storeys,2024,B1,1,0.9971,5354.0,5.354,9327.7,2591.0,62770.5,17436.4,2591.1,1430.8,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.248
5506113,SK,S7W,P,2024-02-01,2024,"Row house, middle unit",206.7,Two storeys,2024,B1,1,1.5,6112.2,6.112,10599.5,2944.3,64992.8,18053.7,2944.5,1722.8,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,1.093
5506118,SK,S7W,N,2025-03-01,2025,"Row house, end unit",204.6,Two storeys,2024,B1,1,1.292,7820.4,7.82,14750.6,4097.4,73165.0,20323.8,4097.5,2845.0,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,0.854
5506118,SK,S7W,P,2024-02-01,2024,"Row house, end unit",204.6,Two storeys,2024,B1,1,1.5,7891.1,7.891,14727.9,4091.1,73259.0,20349.9,4091.1,2874.5,0.0,0.0,0.0,211244180,Air,Central split system,8032.5,T,7.97,3.56,1.86,0.0,0.0,83.0,0.0,0.0,,Central split system,3.21,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,PAYNE HEATING AND COOLING,38MURAQ24AB3*,CNPV*2417AL*,,19700,22800,1.86,8.5,15.5,No,,6.682,,0.847
5519192,SK,S7N,P,2025-04-01,2025,Single Detached,380.2,Two storeys,2024,B1,1,1.0,10934.5,10.934,13396.9,3721.4,69381.6,19272.8,3721.4,6952.0,0.0,0.0,0.0,214075515,Air,Central split system,6623.4,T,6.62,4.563,2.0,7.8,18.0,74.0,7.8,18.0,ESTAR,Central split system,3.591,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,RHEEM,RD17AZ24AJ3N,RCFZ2417MTANM,24000,19000,16900,2.00,9.5,18,Yes,7.034,4.953,0.643,0.453
1912152,SK,S7M,E,2025-08-01,2025,Single Detached,289.9,Three storeys,1903,B1,1,3.4689,21412.6,21.413,16660.2,4627.9,161966.2,44991.0,4627.8,25343.5,0.0,0.0,0.0,214075462,Air,,11070.5,T,6.62,3.96,2.0,,,74.0,,,ESTAR,Central split system,3.08,Condensing furnace,Natural Gas,,,Yes,RUUD,RD17AZ24AJ3N,RCFZ2417MTANM,24000,19000,16900,2.00,9.5,18,Yes,7.034,4.953,0.328,0.231
1945624,SK,S7H,E,2025-12-01,2025,Single Detached,212.2,One storey,1956,B1;B2,1,1.7715,8064.2,8.064,8283.9,2301.1,83779.5,23272.3,2301.1,9132.6,0.0,0.0,0.0,217189756,Air,,7033.7,F,0.0,5.145,0.0,,,0.0,,,ESTAR,Central single package system,3.524,Condensing furnace,Natural Gas,Fireplace with pilot (unsealed),Natural Gas,Yes,LENNOX,EL18KSLV-024-230A**,CK40HT-24B-**+TDR,24000,19800,20800,1.80,9,17.45,Yes,7.034,6.096,0.872,0.756
2018191,SK,S0L,E,2025-12-01,2025,Single Detached,266.8,One storey,1999,B1,1,1.7425,9947.7,9.948,24806.7,6890.8,86796.1,24110.2,6890.9,2088.1,0.0,0.0,0.0,212862203,Air,,26083.3,T,9.5,3.23,1.8,,,86.0,,,,Central split system,2.93,Furnace with spark ignition,Natural Gas,,,Yes,,,,,,,,,,,,,,
5017577,SK,S0K,E,2025-09-01,2025,Single Detached,254.6,One storey,2014,B1;P1,1,1.3724,13587.5,13.588,30680.7,8522.5,107680.3,29911.4,8522.6,7971.2,0.0,0.0,0.0,212361760,Air,,10878.5,T,9.67,3.25,1.85,,,81.0,,,,Central split system,2.76,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,MOOVAIR,DMA30HOS20230E7,CUB36HAC20CWT7A,33000,22600,27000,1.85,9.7,15.5,Yes,9.671,7.913,0.712,0.582
5218121,SK,S0L,E,2025-12-01,2025,Single Detached,158.6,One storey,1984,B1,1,2.3464,7210.2,7.21,18729.2,5202.6,64237.4,17843.9,5202.5,0.0,0.0,0.0,0.0,207706559,Air,,15528.7,T,7.03,3.22,1.91,,,100.0,,,ESTAR,Central split system,3.23,Electric furnace,Electricity,,,Yes,MOOVAIR,DMA24HOS20230E7,FMA24HIAHUU230X7,24000,19200,22600,1.91,10,17.4,Yes,7.034,6.623,0.976,0.919
5069978,SK,S7N,E,2025-10-01,2025,Single Detached,218.3,Three storeys,1912,B1;B2,1,5.3929,22538.5,22.538,34187.8,9496.7,156939.6,43594.7,9496.7,21559.3,0.0,0.0,0.0,212361760,Air,,10878.5,T,9.67,3.25,1.85,,,81.0,,,,Central single package system,2.76,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,MOOVAIR,DMA30HOS20230E7,CUB36HAC20CWT7A,33000,22600,27000,1.85,9.7,15.5,Yes,9.671,7.913,0.429,0.351
5103829,SK,S4T,E,2025-11-01,2025,Single Detached,128.0,One and a half,1913,B1,1,10.9067,24894.8,24.895,16373.5,4548.2,194742.8,54095.7,4548.4,35065.6,0.0,0.0,0.0,213194564,Air,,7000.0,F,0.0,2.998,0.0,,,0.0,,,,Central split system,2.578,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,LENNOX,EL17XP1-024-230A**,C35-24B+TDR+TXV,21400,13600,10400,2.04,7.8,16.4,No,6.272,3.048,0.252,0.122
5104742,SK,S4S,E,2025-11-01,2025,Single Detached,262.1,One storey,1963,B1,1,4.2744,15143.3,15.143,29519.4,8199.9,100496.2,27915.8,8199.8,7257.3,0.0,0.0,0.0,206840954,Air,,12086.8,T,0.96,3.44,2.08,,,49.0,,,,Central split system,2.99,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,LENNOX,EL18XPV-036-230A**,CHX35-36C-**-*+TDR,32600,20800,16000,2.08,8,18,No,9.554,4.689,0.631,0.31
5163112,SK,S7K,E,2025-08-01,2025,Single Detached,232.8,Split entry/Raised base.,1984,B1;P1,1,1.9442,10486.4,10.486,21166.2,5879.5,92140.4,25594.8,5879.5,4637.0,0.0,0.0,0.0,211240038,Air,,7863.7,T,7.8,3.6,1.96,,,89.0,,,,Central split system,3.2,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,CARRIER,38MURAQ24AB3*,CNPV*2417AL*,26600,19400,23800,1.96,8.5,16,No,7.796,6.975,0.743,0.665
5190520,SK,S7L,E,2025-11-01,2025,Single Detached,167.6,One storey,1965,B1;B2,1,3.1872,7400.6,7.401,15500.5,4305.7,66498.5,18472.0,4305.6,1833.3,0.0,0.0,0.0,210288770,Air,,6999.7,F,0.0,2.998,0.0,,,0.0,,,,Central split system,2.578,Condensing furnace,Natural Gas,,,Yes,LENNOX,EL17XP1-018-230A**,C35-24B+TDR+TXV,17400,11000,8400,2.08,8.1,16.4,No,5.099,2.462,0.689,0.333
5213924,SK,S7J,E,2025-10-01,2025,Single Detached,185.6,One storey,1926,B1;B2,1,4.6494,17784.6,17.785,22944.6,6373.6,126986.8,35274.4,6373.7,17029.0,0.0,0.0,0.0,207436156,Air,Central split system,6350.6,T,6.33,3.12,1.84,8.35,23.0,94.0,0.0,0.0,ESTAR,Central split system,4.2,Condensing furnace,Natural Gas,,,Yes,LENNOX,SL25XPV-024-230A**,C35-36B+TDR+TXV,21600,24200,20400,1.84,9.2,23,No,6.33,5.979,0.356,0.336
5243804,SK,S4V,E,2025-11-01,2025,Single Detached,257.6,One storey,2006,B1,1,1.3853,9732.0,9.732,15428.9,4285.8,61024.5,16951.4,4285.9,0.0,0.0,0.0,0.0,216767325,Ground,,11283.2,F,0.0,4.0,0.0,,,0.0,,,C448,Conventional A/C,5.51,Electric furnace,Electricity,Wood fireplace,Mixed Wood,No,,,,,,,,,,,,,,
5248262,SK,S7K,E,2025-11-01,2025,Single Detached,350.3,Two storeys,1981,B1;B2,1,3.4871,20670.4,20.67,27602.4,7667.4,132265.5,36740.7,7667.3,13218.2,0.0,0.0,0.0,214074642,Air,,13334.7,F,0.0,4.322,0.0,,,0.0,,,ESTAR,Central single package system,3.711,Condensing furnace,Natural Gas,Fireplace with spark ignit. (sealed),Natural Gas,Yes,ARMSTRONG AIR,4SHP22LX148P-**A,EA(C;U)1P60C+TDR+TXV,45500,28800,25000,2.02,8.5,19,No,13.335,7.327,0.645,0.354
5283763,SK,S0J,E,2025-10-01,2025,Single Detached,105.2,One storey,2012,C1;F1,1,10.7665,13658.0,13.658,22461.7,6239.4,84168.2,23380.2,6239.5,0.0,0.0,3928.6,0.0,212361759,Air,,13277.9,T,7.33,3.35,1.95,,,80.0,,,,Central split system,3.2,Condensing furnace,Propane,Advanced airtight wood stove,Mixed Wood,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,0.536,0.429
5318129,SK,S7H,E,2025-07-01,2025,Single Detached,234.1,One storey,1973,B1,1,3.3607,13613.4,13.613,33435.9,9287.8,102875.9,28576.9,9287.9,4554.5,0.0,0.0,0.0,212427853,Air,,14025.2,T,7.33,3.34,1.82,,,86.0,,,,Central split system,2.93,Condensing furnace,Natural Gas,Fireplace with spark ignit. (sealed),Natural Gas,Yes,NAPOLEON,WSEHV2436RA1-N,"H,DE33(6,9)36",24000,15000,17500,1.80,8.5,17,No,7.034,5.129,0.517,0.377
5354870,SK,S9H,E,2025-10-01,2025,Single Detached,221.0,One storey,1958,B1;B2,1,2.8379,15087.1,15.087,33616.0,9337.9,101695.9,28249.1,9337.9,3657.5,0.0,0.0,0.0,212404693,Air,Central split system,13225.4,T,7.33,3.5,1.82,6.7,17.0,86.0,0.0,0.0,ESTAR,Central split system,2.93,Condensing furnace,Natural Gas,,,Yes,NAPOLEON,WSEHV2436RA1-N,"H,DE33(6,9)36",24000,15000,17500,1.80,8.5,17,No,7.034,5.129,0.466,0.34
5374230,SK,S7J,E,2025-08-01,2025,Single Detached,141.3,One storey,1968,B1;B2;B3,1,1.9854,7162.4,7.162,12242.7,3400.8,72406.2,20113.0,3400.9,1705.3,0.0,0.0,0.0,212361759,Air,,13141.9,T,7.33,3.35,1.95,,,80.0,,,,Central split system,3.2,Condensing furnace,Natural Gas,,,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,1.023,0.818
5396895,SK,S7V,E,2025-10-01,2025,Single Detached,398.6,Two storeys,2023,B1,1,0.6844,10909.4,10.909,12328.9,3424.7,96541.7,26817.4,3424.7,11047.9,0.0,0.0,0.0,12345678,Air,,7000.0,F,0.0,2.998,0.0,,,0.0,,,,Central split system,3.383,Condensing furnace,Natural Gas,,,Yes,,,,,,,,,,,,,,
5416416,SK,S7K,E,2025-11-01,2025,Single Detached,273.1,One storey,1964,B1;C1;F1,1,4.7477,21094.2,21.094,34545.2,9596.0,142380.4,39550.4,9595.9,13998.4,0.0,0.0,0.0,213369385,Air,,10006.3,T,9.09,3.1,1.8,,,80.0,,,,Central split system,2.56,Condensing furnace,Natural Gas,Fireplace with pilot (unsealed),Natural Gas,Yes,MOOVAIR,DMA30HOS20230E7,CUB36HAC20BWT7A,31000,19600,22600,1.80,8.5,15.2,Yes,9.085,6.623,0.431,0.314
5416468,SK,S7K,E,2025-05-01,2025,Single Detached,105.0,One storey,1946,B1;P1,1,3.6179,14170.1,14.17,33589.4,9330.5,118386.5,32885.4,9330.4,11535.6,0.0,0.0,0.0,208447885,Air,Central split system,11280.0,T,5.57,3.6,2.0,7.6,18.0,94.0,0.0,0.0,ESTAR,Central split system,3.64,Furnace with continuous pilot,Natural Gas,,,Yes,CARRIER,38MURAQ18AB3,40MUAAQ18XA3,19000,13500,16500,2.04,9.3,18,Yes,5.568,4.836,0.393,0.341
